#{"t_start": 1720143818.8607912, "env_id": "OldModuleMagicTowerEnv_6x6"}
r,l,t
18.7,46,3496.057717
27.1,45,3496.541114
28.5,40,3496.975095
11.3,77,3497.813265
24.1,28,3498.127995
37.3,33,3498.501058
-26.2,106,3501.366965
44.1,19,3501.575025
42.3,37,3501.977017
39.3,31,3502.316808
42.1,30,3502.649927
19.1,71,3505.332484
47.3,23,3505.580582
-24.1,47,3506.092404
35.1,37,3506.491396
-68.3,120,3507.816934
-1.1,64,3510.938012
19.4,84,3511.851073
44.5,24,3512.11311
47.3,23,3512.364663
43.5,25,3512.652732
16.5,41,3513.110519
26.3,24,3515.261064
14.6,46,3515.761699
22.1,30,3516.087449
10.5,47,3516.596589
31.7,53,3517.178732
19.3,49,3517.725315
39.9,34,3519.461478
12.3,38,3519.872745
5.7,50,3520.413374
40.3,39,3520.840451
42.1,30,3521.177278
45.1,18,3521.407488
-41.4,150,3524.668178
5.6,55,3525.258818
27.3,52,3525.844959
43.1,20,3526.069513
43.3,36,3526.473605
14.9,48,3528.746592
24.1,28,3529.051338
24.1,19,3529.255903
22.6,29,3529.570635
2.1,59,3530.209374
22.5,26,3530.49592
23.8,47,3531.021354
44.9,20,3532.671624
21.9,32,3533.019186
35.1,46,3533.51497
-17.1,49,3534.047961
43.3,27,3534.348508
43.1,20,3534.572687
-14.6,152,3537.860952
18.3,32,3538.20352
45.7,21,3538.435117
3.2,102,3539.596567
37.1,35,3542.263232
34.7,41,3542.704284
-12.3,118,3543.978097
42.1,30,3544.314758
9.8,49,3544.869585
21.3,29,3547.740134
21.1,31,3548.076099
21.9,32,3548.417204
20.4,33,3548.772514
35.9,38,3549.183613
1.7,63,3549.903413
11.0,55,3552.053144
34.3,54,3552.634761
17.2,47,3553.144873
25.6,26,3553.426116
45.5,23,3553.678042
40.1,32,3554.034169
22.5,35,3554.42529
-3.0,72,3556.55069
45.3,25,3556.820474
40.7,35,3557.19774
42.3,28,3557.529799
36.9,46,3558.03721
19.7,36,3558.439197
23.1,29,3558.764357
-66.6,161,3561.794755
18.3,32,3562.155598
-9.5,146,3566.667685
27.5,21,3566.892719
31.1,41,3567.335793
19.9,43,3567.805398
23.3,27,3568.105448
46.7,29,3568.429992
38.5,39,3570.604162
37.7,29,3570.914732
42.9,31,3571.251478
41.5,27,3571.547046
28.7,47,3572.057671
26.4,27,3572.352208
34.9,39,3572.786477
13.7,51,3574.571356
11.8,59,3575.20775
18.2,78,3576.084403
25.6,26,3576.378947
17.3,42,3576.858511
26.9,27,3577.1666
25.9,19,3579.173981
35.7,40,3579.606278
3.7,61,3580.268949
21.9,32,3580.620245
12.7,52,3581.199181
37.3,42,3581.679309
27.9,17,3581.872773
33.5,44,3583.863052
