#{"t_start": 1718514029.4791105, "env_id": "BattleModuleMagicTowerEnv_6x6"}
r,l,t
-5.1,23,197.805731
2.1,7,197.822729
-4.4,17,197.867738
5.4,25,197.92826
1.1,7,197.950259
-25.2,49,199.353338
-15.2,9,199.376857
1.5,8,199.399857
-5.4,17,199.443857
35.7,19,199.493375
-4.1,16,199.538375
-6.4,19,199.584893
-5.3,20,199.635893
-3.7,16,199.675412
-12.4,32,199.760414
-6.9,23,199.816473
4.1,5,199.828473
-13.2,29,199.900991
-14.2,8,199.921886
-0.1,11,199.947886
-53.5,51,201.054936
-7.3,21,201.109992
-0.5,11,201.135992
-7.6,22,201.194031
-13.8,9,201.217031
3.1,5,201.229032
-4.6,19,201.277067
11.6,16,201.320067
-2.7,16,201.359071
6.7,23,201.422096
-3.3,18,201.467099
-0.5,10,201.494156
-22.6,45,201.61106
-30.4,16,202.898773
1.1,8,202.917774
-5.6,21,202.972763
-14.7,34,203.055931
-0.1,11,203.086444
-6.6,22,203.138444
-8.1,26,203.205953
-32.4,18,203.247953
-14.0,27,203.318471
3.2,31,203.392984
2.1,7,203.413985
-40.9,30,203.488067
-17.8,13,204.516954
-1.5,12,204.549954
-9.6,31,204.624466
-18.1,43,204.732492
-6.1,17,204.776533
-12.6,34,204.861539
23.1,40,204.960213
0.5,9,204.985721
-10.4,30,205.073234
-25.5,49,206.355627
-3.9,20,206.403758
-21.2,45,206.517823
12.0,17,206.562829
-2.3,17,206.607335
-21.0,41,206.708844
34.7,20,206.758848
-1.1,12,206.792888
-16.2,32,206.871893
2.8,29,206.949954
1.5,9,206.97301
-7.4,20,208.215121
-15.4,12,208.243118
1.1,8,208.262121
-32.6,61,208.412244
8.8,24,208.47343
8.2,32,208.555546
-30.6,53,208.685655
-30.2,13,208.715654
-9.3,31,208.79675
-2.6,18,210.310626
-14.2,8,210.334627
-8.1,19,210.377653
-11.0,32,210.458652
-11.2,5,210.471656
0.5,10,210.495744
-18.8,44,210.605808
-22.9,46,210.717846
2.1,6,210.732847
-12.8,31,210.810901
4.4,27,210.875955
3.1,6,210.892956
0.3,35,212.212408
6.4,31,212.289498
1.9,9,212.313498
-8.2,25,212.376501
-1.3,15,212.413553
-2.9,12,212.441554
-15.0,35,212.533791
-11.5,29,212.606821
16.9,49,212.741879
-8.0,22,212.801371
-2.4,44,214.172587
11.6,17,214.21863
-14.2,31,214.296697
22.3,66,214.462742
-4.5,22,214.51984
23.2,35,214.607876
-16.0,14,214.640876
-1.5,11,214.668881
-20.0,40,216.298234
-15.4,12,216.329234
-4.1,15,216.36824
-12.8,31,216.442272
2.5,8,216.461272
35.7,19,216.513473
-46.5,108,216.777709
0.3,12,216.808846
-3.7,17,216.850846
-0.5,33,219.322081
-2.4,38,219.416778
-34.4,20,219.46578
-3.6,19,219.513851
4.4,26,219.574855
0.1,8,219.597938
-14.8,32,219.673941
-14.1,40,219.768993
14.2,13,219.801018
-17.2,40,219.899047
-11.8,7,220.995901
-5.1,16,221.034902
-6.4,26,221.099087
-10.9,26,221.166089
-1.9,10,221.18915
-4.0,18,221.233149
-17.9,40,221.332245
-5.1,17,221.374249
-13.2,30,221.467272
-1.7,15,221.508787
-6.9,15,221.543786
-4.0,17,221.586296
-10.9,27,222.750185
3.1,5,222.763186
-28.6,51,222.888253
-3.5,13,222.923254
1.1,8,222.943254
-12.8,30,223.02031
-20.3,31,223.101342
0.9,11,223.130341
-9.3,53,223.262362
-22.0,27,223.330462
-2.5,13,223.362461
-5.2,21,224.780457
-1.7,15,224.817497
2.1,6,224.831679
25.4,37,224.923723
-18.6,18,224.974727
3.1,6,224.98981
-3.2,20,225.03881
-12.2,6,225.052811
1.1,7,225.073813
-8.0,21,225.124846
-32.2,22,225.181492
-6.1,17,225.221999
-30.7,17,225.264183
-12.3,34,225.347277
-27.0,14,225.38128
0.5,32,226.545243
-11.8,7,226.562242
-2.5,13,226.594261
-2.6,17,226.63926
-21.1,46,226.753277
37.9,14,226.78628
-0.9,32,226.862349
4.4,26,226.930435
4.1,5,226.943434
-10.2,27,227.012489
-35.2,25,227.076495
-2.7,15,228.309208
-22.4,41,228.408255
57.1,20,228.461256
1.1,8,228.481259
-15.2,32,228.562311
0.3,13,228.593348
-5.1,17,228.637349
-34.5,25,228.725396
-12.2,6,228.741395
1.5,9,228.768396
5.3,23,228.82146
-12.2,6,228.838462
3.4,35,228.924777
-51.3,46,230.169616
9.6,26,230.239129
-1.5,12,230.267349
-9.2,26,230.33486
-8.8,56,230.476909
-3.7,16,230.517997
-10.4,30,230.595014
-9.7,22,230.653014
3.1,5,230.667015
-10.4,29,230.737072
-13.2,7,230.753072
-4.7,17,232.1102
-5.0,18,232.1552
1.0,28,232.226295
-2.5,12,232.255297
-8.0,22,232.308372
-31.6,20,232.360372
-2.1,14,232.393413
-8.6,24,232.455413
-12.8,8,232.476413
1.5,9,232.497513
-13.6,28,232.569652
-5.5,22,232.62079
9.2,17,232.66779
-9.6,25,233.60446
-13.8,9,233.62646
-0.9,10,233.65246
-4.6,19,233.701494
-13.8,9,233.722494
-32.6,21,233.776495
28.8,28,233.845534
-29.4,15,233.882535
0.5,9,233.908627
-7.5,48,234.027698
3.8,28,234.098759
1.1,7,234.119759
-6.2,22,234.17276
9.0,28,235.472673
1.5,8,235.491676
-6.2,23,235.547713
-14.2,8,235.569713
56.3,18,235.614796
-7.2,23,235.670796
-4.6,49,235.822583
0.5,9,235.846583
-6.0,27,235.917098
-12.2,6,235.931096
2.1,7,235.948097
-5.6,21,236.00115
-44.0,31,236.079152
12.6,15,236.116208
-5.8,23,237.443056
7.4,23,237.505141
3.1,5,237.51714
-35.3,23,237.572844
-6.5,24,237.636355
0.4,37,237.732444
-15.6,31,237.809607
-10.7,24,237.868608
3.5,7,237.888611
-0.1,34,237.975644
-3.5,20,238.026698
